date,temperature,wind,snow,rain
11/9/2012 17:00,9,0.89,0,0
11/9/2012 18:00,6,1.78,0,0
11/9/2012 19:00,6,0.89,0,0
11/9/2012 20:00,5,0.89,0,0
11/9/2012 21:00,5,1.78,0,0
11/9/2012 22:00,7,3.57,0,0
11/9/2012 23:00,7,4.46,0,0
11/10/2012 0:00,6,5.35,0,0
11/10/2012 1:00,6,0.89,0,0
11/10/2012 2:00,6,0.89,0,0
11/10/2012 3:00,6,0.89,0,0
11/10/2012 4:00,6,1.78,0,0
11/10/2012 5:00,6,0.89,0,0
11/10/2012 6:00,6,0.89,0,0
11/10/2012 7:00,6,1.79,0,0
11/10/2012 8:00,7,3.13,0,1
11/10/2012 9:00,7,6.26,0,2
11/10/2012 10:00,7,1.79,0,3
11/10/2012 11:00,8,3.13,0,4
11/10/2012 12:00,7,4.92,0,5
11/10/2012 13:00,7,8.05,0,6
11/10/2012 14:00,6,12.07,0,7
11/10/2012 15:00,5,16.99,0,8
11/10/2012 16:00,5,22.8,0,9
11/10/2012 17:00,5,0.89,0,10
11/10/2012 18:00,5,7.15,0,11
11/10/2012 19:00,5,16.09,0,0
11/10/2012 20:00,5,25.03,0,0
11/10/2012 21:00,4,33.97,0,0
11/10/2012 22:00,5,43.8,0,0
11/10/2012 23:00,5,54.98,0,0
11/11/2012 0:00,4,63.92,0,0
11/11/2012 1:00,4,73.75,0,0
11/11/2012 2:00,4,82.69,0,0
11/11/2012 3:00,3,91.63,0,0
11/11/2012 4:00,2,100.57,0,0
11/11/2012 5:00,2,109.51,0,0
11/11/2012 6:00,2,119.34,0,0
11/11/2012 7:00,2,125.15,0,0
11/11/2012 8:00,3,132.3,0,0
11/11/2012 9:00,4,141.24,0,0
11/11/2012 10:00,5,154.2,0,0
11/11/2012 11:00,6,166.27,0,0
11/11/2012 12:00,6,179.23,0,0
11/11/2012 13:00,6,191.3,0,0
11/11/2012 14:00,6,203.37,0,0
11/11/2012 15:00,6,214.55,0,0
11/11/2012 16:00,6,223.49,0,0
11/11/2012 17:00,5,229.3,0,0
11/11/2012 18:00,4,238.24,0,0
11/11/2012 19:00,4,248.07,0,0
11/11/2012 20:00,4,255.22,0,0
11/11/2012 21:00,3,261.03,0,0
11/11/2012 22:00,3,266.84,0,0
11/11/2012 23:00,3,271.76,0,0
11/12/2012 0:00,3,276.68,0,0
11/12/2012 1:00,2,278.47,0,0
11/12/2012 2:00,2,282.49,0,0
11/12/2012 3:00,2,288.3,0,0
11/12/2012 4:00,2,294.11,0,0
11/12/2012 5:00,2,299.92,0,0
11/12/2012 6:00,2,304.84,0,0
11/12/2012 7:00,1,307.97,0,0
11/12/2012 8:00,4,311.99,0,0
11/12/2012 9:00,4,1.79,0,0
11/12/2012 10:00,6,4.02,0,0
11/12/2012 11:00,7,7.15,0,0
11/12/2012 12:00,8,11.17,0,0
11/12/2012 13:00,9,18.32,0,0
11/12/2012 14:00,10,27.26,0,0
11/12/2012 15:00,9,36.2,0,0
11/12/2012 16:00,9,45.14,0,0
11/12/2012 17:00,8,52.29,0,0
11/12/2012 18:00,7,58.1,0,0
11/12/2012 19:00,6,62.12,0,0
11/12/2012 20:00,6,66.14,0,0
11/12/2012 21:00,6,71.95,0,0
11/12/2012 22:00,5,77.76,0,0
11/12/2012 23:00,5,83.57,0,0
11/13/2012 0:00,4,88.49,0,0
11/13/2012 1:00,3,92.51,0,0
11/13/2012 2:00,3,101.45,0,0
11/13/2012 3:00,3,114.41,0,0
11/13/2012 4:00,2,125.59,0,0
11/13/2012 5:00,2,134.53,0,0
11/13/2012 6:00,1,141.68,0,0
11/13/2012 7:00,1,148.83,0,0
11/13/2012 8:00,1,156.88,0,0
11/13/2012 9:00,2,165.82,0,0
11/13/2012 10:00,4,172.97,0,0
11/13/2012 11:00,5,181.91,0,0
11/13/2012 12:00,5,190.85,0,0
11/13/2012 13:00,6,202.03,0,0
11/13/2012 14:00,6,210.97,0,0
11/13/2012 15:00,6,219.02,0,0
11/13/2012 16:00,6,227.07,0,0
11/13/2012 17:00,5,232.88,0,0
11/13/2012 18:00,3,240.93,0,0
11/13/2012 19:00,3,249.87,0,0
11/13/2012 20:00,3,261.05,0,0
11/13/2012 21:00,3,273.12,0,0
11/13/2012 22:00,2,284.3,0,0
11/13/2012 23:00,1,288.32,0,0
11/14/2012 0:00,2,293.24,0,0
11/14/2012 1:00,1,298.16,0,0
11/14/2012 2:00,1,303.97,0,0
11/14/2012 3:00,0,309.78,0,0
11/14/2012 4:00,-2,1.79,0,0
11/14/2012 5:00,-4,4.02,0,0
11/14/2012 6:00,-4,8.04,0,0
11/14/2012 7:00,-2,11.17,0,0
11/14/2012 8:00,0,15.19,0,0
11/14/2012 9:00,1,4.92,0,0
11/14/2012 10:00,3,8.94,0,0
11/14/2012 11:00,4,12.96,0,0
11/14/2012 12:00,6,16.09,0,0
11/14/2012 13:00,7,4.02,0,0
11/14/2012 14:00,8,7.15,0,0
11/14/2012 15:00,7,3.13,0,0
11/14/2012 16:00,6,4.92,0,0
11/14/2012 17:00,4,0.89,0,0
11/14/2012 18:00,2,1.34,0,0
11/14/2012 19:00,1,2.23,0,0
11/14/2012 20:00,1,3.12,0,0
11/14/2012 21:00,-1,4.01,0,0
11/14/2012 22:00,-2,0.89,0,0
11/14/2012 23:00,-2,0.89,0,0
11/15/2012 0:00,-3,1.34,0,0
11/15/2012 1:00,-3,0.89,0,0
11/15/2012 2:00,-3,0.89,0,0
11/15/2012 3:00,-3,1.34,0,0
11/15/2012 4:00,-4,0.89,0,0
11/15/2012 5:00,-4,1.79,0,0
11/15/2012 6:00,-4,2.68,0,0
11/15/2012 7:00,-4,0.89,0,0
11/15/2012 8:00,-3,1.79,0,0
11/15/2012 9:00,2,0.89,0,0
11/15/2012 10:00,3,1.78,0,0
11/15/2012 11:00,4,2.67,0,0
11/15/2012 12:00,6,1.79,0,0
11/15/2012 13:00,6,0.89,0,0
11/15/2012 14:00,7,1.78,0,0
11/15/2012 15:00,7,2.67,0,0
11/15/2012 16:00,7,3.13,0,0
11/15/2012 17:00,5,0.89,0,0
11/15/2012 18:00,4,1.79,0,0
11/15/2012 19:00,7,3.58,0,0
11/15/2012 20:00,4,4.92,0,1
11/15/2012 21:00,2,8.05,0,2
11/15/2012 22:00,1,0.89,0,3
11/15/2012 23:00,0,0.89,1,0
11/16/2012 0:00,0,1.78,2,0
11/16/2012 1:00,0,0.89,0,0
11/16/2012 2:00,1,1.78,1,0
11/16/2012 3:00,0,1.79,0,0
11/16/2012 4:00,0,3.58,0,0
11/16/2012 5:00,0,0.89,0,0
11/16/2012 6:00,0,1.78,0,0
11/16/2012 7:00,0,2.23,0,0
11/16/2012 8:00,1,3.12,0,0
11/16/2012 9:00,1,4.01,0,0
11/16/2012 10:00,1,1.79,0,0
11/16/2012 11:00,2,1.79,0,0
11/16/2012 12:00,5,0.89,0,0
11/16/2012 13:00,6,1.78,0,0
11/16/2012 14:00,8,3.57,0,0
11/16/2012 15:00,9,7.15,0,0
11/16/2012 16:00,9,14.3,0,0
11/16/2012 17:00,8,21.45,0,0
11/16/2012 18:00,7,28.6,0,0
11/16/2012 19:00,6,35.75,0,0
11/16/2012 20:00,6,40.67,0,0
11/16/2012 21:00,5,44.69,0,0
11/16/2012 22:00,6,47.82,0,0
11/16/2012 23:00,6,50.95,0,0
11/17/2012 0:00,0,54.08,0,0
11/17/2012 1:00,1,58.1,0,0
11/17/2012 2:00,-1,59.89,0,0
11/17/2012 3:00,-2,61.68,0,0
11/17/2012 4:00,-1,0.45,0,0
11/17/2012 5:00,-2,0.9,0,0
11/17/2012 6:00,-1,1.79,0,0
11/17/2012 7:00,2,3.58,0,0
11/17/2012 8:00,-1,1.79,0,0
11/17/2012 9:00,4,0.89,0,0
11/17/2012 10:00,7,2.68,0,0
11/17/2012 11:00,7,1.79,0,0
11/17/2012 12:00,8,3.58,0,0
11/17/2012 13:00,9,0.89,0,0
11/17/2012 14:00,10,2.68,0,0
11/17/2012 15:00,10,1.79,0,0
11/17/2012 16:00,9,3.58,0,0
11/17/2012 17:00,7,5.37,0,0
11/17/2012 18:00,4,6.26,0,0
11/17/2012 19:00,3,0.89,0,0
11/17/2012 20:00,2,1.78,0,0
11/17/2012 21:00,2,2.23,0,0
11/17/2012 22:00,2,1.79,0,0
11/17/2012 23:00,2,3.58,0,0
11/18/2012 0:00,2,5.37,0,0
11/18/2012 1:00,-1,6.26,0,0
11/18/2012 2:00,-1,0.89,0,0
11/18/2012 3:00,-1,0.89,0,0
11/18/2012 4:00,0,1.78,0,0
11/18/2012 5:00,0,0.89,0,0
11/18/2012 6:00,-1,1.78,0,0
11/18/2012 7:00,-2,0.89,0,0
11/18/2012 8:00,0,2.68,0,0
11/18/2012 9:00,3,4.47,0,0
11/18/2012 10:00,5,0.89,0,0
11/18/2012 11:00,6,1.78,0,0
11/18/2012 12:00,6,2.67,0,0
11/18/2012 13:00,7,3.56,0,0
11/18/2012 14:00,8,4.45,0,0
11/18/2012 15:00,8,5.34,0,0
11/18/2012 16:00,8,1.79,0,0
11/18/2012 17:00,11,8.94,0,0
11/18/2012 18:00,10,16.99,0,0
11/18/2012 19:00,8,29.06,0,0
11/18/2012 20:00,7,38.89,0,0
11/18/2012 21:00,6,43.81,0,0
11/18/2012 22:00,5,48.73,0,0
11/18/2012 23:00,5,57.67,0,0
11/19/2012 0:00,4,67.5,0,0
11/19/2012 1:00,4,76.44,0,0
11/19/2012 2:00,4,86.27,0,0
11/19/2012 3:00,3,94.32,0,0
11/19/2012 4:00,3,103.26,0,0
11/19/2012 5:00,2,109.07,0,0
11/19/2012 6:00,1,0.89,0,0
11/19/2012 7:00,0,4.02,0,0
11/19/2012 8:00,1,0.89,0,0
11/19/2012 9:00,3,1.79,0,0
11/19/2012 10:00,5,5.81,0,0
11/19/2012 11:00,7,3.13,0,0
11/19/2012 12:00,8,4.02,0,0
11/19/2012 13:00,8,0.89,0,0
11/19/2012 14:00,9,1.78,0,0
11/19/2012 15:00,9,3.13,0,0
11/19/2012 16:00,9,7.15,0,0
11/19/2012 17:00,7,11.17,0,0
11/19/2012 18:00,7,3.13,0,0
11/19/2012 19:00,6,4.92,0,0
11/19/2012 20:00,3,1.79,0,0
11/19/2012 21:00,0,0.89,0,0
11/19/2012 22:00,-1,1.79,0,0
11/19/2012 23:00,0,0.89,0,0
11/20/2012 0:00,-3,0.89,0,0
11/20/2012 1:00,-2,1.79,0,0
11/20/2012 2:00,-2,2.68,0,0
11/20/2012 3:00,-4,4.47,0,0
11/20/2012 4:00,-4,5.36,0,0
11/20/2012 5:00,-4,7.15,0,0
11/20/2012 6:00,-3,8.04,0,0
11/20/2012 7:00,-4,9.83,0,0
11/20/2012 8:00,2,12.96,0,0
11/20/2012 9:00,4,16.98,0,0
11/20/2012 10:00,6,21.9,0,0
11/20/2012 11:00,7,4.02,0,0
11/20/2012 12:00,9,3.13,0,0
11/20/2012 13:00,10,0.89,0,0
11/20/2012 14:00,11,1.78,0,0
11/20/2012 15:00,10,2.67,0,0
11/20/2012 16:00,9,1.79,0,0
11/20/2012 17:00,7,2.68,0,0
11/20/2012 18:00,4,3.57,0,0
11/20/2012 19:00,2,4.46,0,0
11/20/2012 20:00,3,0.89,0,0
11/20/2012 21:00,2,0.89,0,0
11/20/2012 22:00,1,0.89,0,0
11/20/2012 23:00,0,0.89,0,0
11/21/2012 0:00,-1,1.78,0,0
11/21/2012 1:00,0,2.67,0,0
11/21/2012 2:00,0,0.89,0,0
11/21/2012 3:00,-1,1.78,0,0
11/21/2012 4:00,-3,0.89,0,0
11/21/2012 5:00,-2,0.45,0,0
11/21/2012 6:00,-2,1.79,0,0
11/21/2012 7:00,-3,0.89,0,0
11/21/2012 8:00,-2,0.89,0,0
11/21/2012 9:00,3,1.79,0,0
11/21/2012 10:00,4,3.58,0,0
11/21/2012 11:00,6,0.89,0,0
11/21/2012 12:00,8,1.78,0,0
11/21/2012 13:00,8,2.67,0,0
11/21/2012 14:00,9,3.56,0,0
11/21/2012 15:00,9,4.45,0,0
11/21/2012 16:00,9,5.34,0,0
11/21/2012 17:00,6,1.79,0,0
11/21/2012 18:00,3,0.89,0,0
11/21/2012 19:00,3,1.78,0,0
11/21/2012 20:00,1,0.89,0,0
11/21/2012 21:00,1,0.89,0,0
11/21/2012 22:00,1,1.78,0,0
11/21/2012 23:00,0,0.89,0,0
11/22/2012 0:00,0,1.34,0,0
11/22/2012 1:00,-1,2.23,0,0
11/22/2012 2:00,-1,1.79,0,0
11/22/2012 3:00,0,0.89,0,0
11/22/2012 4:00,0,0.89,0,0
11/22/2012 5:00,1,0.89,0,0
11/22/2012 6:00,1,1.79,0,0
11/22/2012 7:00,2,3.58,0,0
11/22/2012 8:00,4,6.71,0,0
11/22/2012 9:00,4,0.89,0,0
11/22/2012 10:00,6,3.13,0,0
11/22/2012 11:00,6,7.15,0,0
11/22/2012 12:00,7,1.79,0,0
11/22/2012 13:00,7,4.92,0,0
11/22/2012 14:00,8,12.97,0,0
11/22/2012 15:00,7,21.91,0,0
11/22/2012 16:00,7,29.96,0,0
11/22/2012 17:00,6,37.11,0,0
11/22/2012 18:00,4,42.92,0,0
11/22/2012 19:00,4,48.73,0,0
11/22/2012 20:00,4,55.88,0,0
11/22/2012 21:00,2,63.03,0,0
11/22/2012 22:00,2,71.08,0,0
11/22/2012 23:00,1,76.89,0,0
11/23/2012 0:00,0,82.7,0,0
11/23/2012 1:00,-3,3.13,0,0
11/23/2012 2:00,-4,4.02,0,0
11/23/2012 3:00,-3,4.91,0,0
11/23/2012 4:00,-7,8.04,0,0
11/23/2012 5:00,-5,11.17,0,0
11/23/2012 6:00,-6,1.79,0,0
11/23/2012 7:00,-6,3.13,0,0
11/23/2012 8:00,-2,3.13,0,0
11/23/2012 9:00,1,3.13,0,0
11/23/2012 10:00,2,6.26,0,0
11/23/2012 11:00,3,9.39,0,0
11/23/2012 12:00,4,12.52,0,0
11/23/2012 13:00,5,15.65,0,0
11/23/2012 14:00,6,18.78,0,0
11/23/2012 15:00,6,21.91,0,0
11/23/2012 16:00,6,26.83,0,0
11/23/2012 17:00,5,31.75,0,0
11/23/2012 18:00,4,3.13,0,0
11/23/2012 19:00,4,4.02,0,0
11/23/2012 20:00,4,8.04,0,0
11/23/2012 21:00,3,12.06,0,0
11/23/2012 22:00,3,15.19,0,0
11/23/2012 23:00,3,16.98,0,0
11/24/2012 0:00,-3,0.45,0,0
11/24/2012 1:00,-3,1.34,0,0
11/24/2012 2:00,-6,1.79,0,0
11/24/2012 3:00,-5,0.89,0,0
11/24/2012 4:00,-5,1.78,0,0
11/24/2012 5:00,-5,2.23,0,0
11/24/2012 6:00,-6,0.89,0,0
11/24/2012 7:00,-7,0.89,0,0
11/24/2012 8:00,-5,1.79,0,0
11/24/2012 9:00,-1,3.58,0,0
11/24/2012 10:00,2,0.89,0,0
11/24/2012 11:00,4,1.78,0,0
11/24/2012 12:00,6,2.67,0,0
11/24/2012 13:00,7,4.46,0,0
11/24/2012 14:00,7,7.59,0,0
11/24/2012 15:00,6,3.13,0,0
11/24/2012 16:00,6,6.26,0,0
11/24/2012 17:00,4,8.05,0,0
11/24/2012 18:00,2,9.84,0,0
11/24/2012 19:00,0,11.63,0,0
11/24/2012 20:00,0,0.89,0,0
11/24/2012 21:00,-3,0.89,0,0
11/24/2012 22:00,-2,0.89,0,0
11/24/2012 23:00,-3,1.79,0,0
11/25/2012 0:00,-2,0.89,0,0
11/25/2012 1:00,-3,1.79,0,0
11/25/2012 2:00,-3,2.68,0,0
11/25/2012 3:00,-3,4.47,0,0
11/25/2012 4:00,-3,6.26,0,0
11/25/2012 5:00,-1,0.89,0,0
11/25/2012 6:00,0,1.79,0,0
11/25/2012 7:00,-1,0.45,0,0
11/25/2012 8:00,0,1.79,0,0
11/25/2012 9:00,2,4.92,0,0
11/25/2012 10:00,2,8.05,0,0
11/25/2012 11:00,6,13.86,0,0
11/25/2012 12:00,8,19.67,0,0
11/25/2012 13:00,7,27.72,0,0
11/25/2012 14:00,7,34.87,0,0
11/25/2012 15:00,7,42.02,0,0
11/25/2012 16:00,7,46.94,0,0
11/25/2012 17:00,6,51.86,0,0
11/25/2012 18:00,6,57.67,0,0
11/25/2012 19:00,4,61.69,0,0
11/25/2012 20:00,2,0.89,0,0
11/25/2012 21:00,1,4.02,0,0
11/25/2012 22:00,3,8.04,0,0
11/25/2012 23:00,-1,9.83,0,0
11/26/2012 0:00,0,12.96,0,0
11/26/2012 1:00,2,17.88,0,0
11/26/2012 2:00,2,25.03,0,0
11/26/2012 3:00,2,29.95,0,0
11/26/2012 4:00,1,33.97,0,0
11/26/2012 5:00,-1,35.76,0,0
11/26/2012 6:00,1,38.89,0,0
11/26/2012 7:00,1,42.91,0,0
11/26/2012 8:00,2,46.93,0,0
11/26/2012 9:00,3,50.06,0,0
11/26/2012 10:00,4,54.08,0,0
11/26/2012 11:00,5,61.23,0,0
11/26/2012 12:00,6,68.38,0,0
11/26/2012 13:00,6,77.32,0,0
11/26/2012 14:00,7,85.37,0,0
11/26/2012 15:00,7,92.52,0,0
11/26/2012 16:00,7,97.44,0,0
11/26/2012 17:00,6,100.57,0,0
11/26/2012 18:00,5,3.13,0,0
11/26/2012 19:00,5,7.15,0,0
11/26/2012 20:00,4,11.17,0,0
11/26/2012 21:00,-1,12.06,0,0
11/26/2012 22:00,-1,13.85,0,0
11/26/2012 23:00,-2,14.74,0,0
11/27/2012 0:00,-2,16.53,0,0
11/27/2012 1:00,-2,0.89,0,0
11/27/2012 2:00,-3,1.79,0,0
11/27/2012 3:00,-3,2.68,0,0
11/27/2012 4:00,-3,0.89,0,0
11/27/2012 5:00,-4,0.89,0,0
11/27/2012 6:00,-4,1.78,0,0
11/27/2012 7:00,-6,0.89,0,0
11/27/2012 8:00,-4,0.89,0,0
11/27/2012 9:00,-1,1.78,0,0
11/27/2012 10:00,1,2.67,0,0
11/27/2012 11:00,2,3.56,0,0
11/27/2012 12:00,3,4.45,0,0
11/27/2012 13:00,4,6.24,0,0
11/27/2012 14:00,4,1.79,0,0
11/27/2012 15:00,4,3.58,0,0
11/27/2012 16:00,3,0.89,0,0
11/27/2012 17:00,0,1.79,0,0
11/27/2012 18:00,1,0.89,0,0
11/27/2012 19:00,-1,1.79,0,0
11/27/2012 20:00,1,4.92,0,0
11/27/2012 21:00,1,0.89,0,0
11/27/2012 22:00,7,12.96,0,0
11/27/2012 23:00,5,26.82,0,0
11/28/2012 0:00,5,40.68,0,0
11/28/2012 1:00,4,51.86,0,0
11/28/2012 2:00,4,63.04,0,0
11/28/2012 3:00,3,74.22,0,0
11/28/2012 4:00,1,82.27,0,0
11/28/2012 5:00,1,92.1,0,0
11/28/2012 6:00,0,99.25,0,0
11/28/2012 7:00,-1,105.06,0,0
11/28/2012 8:00,1,109.08,0,0
11/28/2012 9:00,1,113.1,0,0
11/28/2012 10:00,2,122.04,0,0
11/28/2012 11:00,3,130.09,0,0
11/28/2012 12:00,4,139.03,0,0
11/28/2012 13:00,4,144.84,0,0
11/28/2012 14:00,4,149.76,0,0
11/28/2012 15:00,4,155.57,0,0
11/28/2012 16:00,4,161.38,0,0
11/28/2012 17:00,4,167.19,0,0
11/28/2012 18:00,3,170.32,0,0
11/28/2012 19:00,-1,173.45,0,0
11/28/2012 20:00,2,3.13,0,0
11/28/2012 21:00,1,1.79,0,0
11/28/2012 22:00,-3,3.58,0,0
11/28/2012 23:00,-2,0.89,0,0
11/29/2012 0:00,-4,1.79,0,0
11/29/2012 1:00,-6,3.58,0,0
11/29/2012 2:00,-7,3.13,0,0
11/29/2012 3:00,-6,0.89,0,0
11/29/2012 4:00,-6,1.79,0,0
11/29/2012 5:00,-7,3.58,0,0
11/29/2012 6:00,-7,0.89,0,0
11/29/2012 7:00,-6,1.78,0,0
11/29/2012 8:00,-3,1.79,0,0
11/29/2012 9:00,0,0.89,0,0
11/29/2012 10:00,1,1.79,0,0
11/29/2012 11:00,3,3.58,0,0
11/29/2012 12:00,4,1.79,0,0
11/29/2012 13:00,5,1.79,0,0
11/29/2012 14:00,5,3.58,0,0
11/29/2012 15:00,5,0.89,0,0
11/29/2012 16:00,3,1.79,0,0
11/29/2012 17:00,1,2.68,0,0
11/29/2012 18:00,0,0.89,0,0
11/29/2012 19:00,-2,0.89,0,0
11/29/2012 20:00,-3,1.78,0,0
11/29/2012 21:00,-4,0.89,0,0
11/29/2012 22:00,-5,1.79,0,0
11/29/2012 23:00,-5,3.58,0,0
11/30/2012 0:00,-5,6.71,0,0
11/30/2012 1:00,-5,9.84,0,0
11/30/2012 2:00,-2,4.92,0,0
11/30/2012 3:00,-2,12.07,0,0
11/30/2012 4:00,-3,16.99,0,0
11/30/2012 5:00,-3,22.8,0,0
11/30/2012 6:00,-4,30.85,0,0
11/30/2012 7:00,-5,34.87,0,0
11/30/2012 8:00,-4,40.68,0,0
11/30/2012 9:00,-4,47.83,0,0
11/30/2012 10:00,-3,54.98,0,0
11/30/2012 11:00,-2,59.9,0,0
11/30/2012 12:00,-1,64.82,0,0
11/30/2012 13:00,-1,69.74,0,0
11/30/2012 14:00,-1,73.76,0,0
11/30/2012 15:00,-1,77.78,0,0
11/30/2012 16:00,-1,81.8,0,0
11/30/2012 17:00,-2,1.79,0,0
11/30/2012 18:00,-3,3.58,0,0
11/30/2012 19:00,-4,0.89,0,0
11/30/2012 20:00,-6,1.79,0,0
11/30/2012 21:00,-6,0.89,0,0
11/30/2012 22:00,-5,1.78,0,0
11/30/2012 23:00,-7,2.67,0,0
12/1/2012 0:00,-8,1.79,0,0
12/1/2012 1:00,-7,0.89,0,0
12/1/2012 2:00,-7,1.34,0,0
12/1/2012 3:00,-9,0.89,0,0
12/1/2012 4:00,-9,1.78,0,0
12/1/2012 5:00,-8,2.67,0,0
12/1/2012 6:00,-8,3.56,0,0
12/1/2012 7:00,-8,4.45,0,0
12/1/2012 8:00,-6,0.89,0,0
12/1/2012 9:00,-5,1.78,0,0
12/1/2012 10:00,-4,2.67,0,0
12/1/2012 11:00,-3,1.79,0,0
12/1/2012 12:00,-2,4.92,0,0
12/1/2012 13:00,-2,9.84,0,0
12/1/2012 14:00,-1,13.86,0,0
12/1/2012 15:00,-1,18.78,0,0
12/1/2012 16:00,-2,23.7,0,0
12/1/2012 17:00,-2,26.83,0,0
12/1/2012 18:00,-4,29.96,0,0
12/1/2012 19:00,-4,31.75,0,0
12/1/2012 20:00,-4,33.54,0,0
12/1/2012 21:00,-5,34.43,0,0
12/1/2012 22:00,-6,36.22,0,0
12/1/2012 23:00,-5,38.01,0,0
12/2/2012 0:00,-6,0.89,0,0
12/2/2012 1:00,-6,1.78,0,0
12/2/2012 2:00,-7,0.89,0,0
12/2/2012 3:00,-7,1.78,0,0
12/2/2012 4:00,-8,1.79,0,0
12/2/2012 5:00,-8,3.58,0,0
12/2/2012 6:00,-7,0.89,0,0
12/2/2012 7:00,-6,1.78,0,0
12/2/2012 8:00,-6,0.89,0,0
12/2/2012 9:00,-6,1.78,1,0
12/2/2012 10:00,-5,1.79,2,0
12/2/2012 11:00,-4,1.79,0,0
12/2/2012 12:00,-3,0.89,0,0
12/2/2012 13:00,-3,1.78,0,0
12/2/2012 14:00,-3,1.79,0,0
12/2/2012 15:00,-3,1.79,0,0
12/2/2012 16:00,-2,3.58,0,0
12/2/2012 17:00,-3,5.37,0,0
12/2/2012 18:00,-3,7.16,0,0
12/2/2012 19:00,-3,8.95,0,0
12/2/2012 20:00,-4,9.84,0,0
12/2/2012 21:00,-4,0.89,0,0
12/2/2012 22:00,-4,0.89,0,0
12/2/2012 23:00,-4,1.78,0,0
12/3/2012 0:00,-6,2.67,0,0
12/3/2012 1:00,-6,1.79,0,0
12/3/2012 2:00,-5,2.68,0,0
12/3/2012 3:00,-8,4.47,0,0
12/3/2012 4:00,-6,7.6,0,0
12/3/2012 5:00,-6,9.39,0,0
12/3/2012 6:00,-3,16.54,0,0
12/3/2012 7:00,-2,24.59,0,0
12/3/2012 8:00,-1,33.53,0,0
12/3/2012 9:00,0,41.58,0,0
12/3/2012 10:00,1,44.71,0,0
12/3/2012 11:00,2,51.86,0,0
12/3/2012 12:00,3,59.01,0,0
12/3/2012 13:00,2,66.16,0,0
12/3/2012 14:00,2,73.31,0,0
12/3/2012 15:00,3,81.36,0,0
12/3/2012 16:00,2,89.41,0,0
12/3/2012 17:00,1,96.56,0,0
12/3/2012 18:00,1,103.71,0,0
12/3/2012 19:00,0,109.52,0,0
12/3/2012 20:00,-1,113.54,0,0
12/3/2012 21:00,-5,0.89,0,0
12/3/2012 22:00,-6,0.89,0,0
12/3/2012 23:00,-5,1.34,0,0
12/4/2012 0:00,-5,1.79,0,0
12/4/2012 1:00,-5,4.92,0,0
12/4/2012 2:00,-5,8.05,0,0
12/4/2012 3:00,-6,0.89,0,0
12/4/2012 4:00,-7,0.89,0,0
12/4/2012 5:00,-9,0.89,0,0
12/4/2012 6:00,-10,1.78,0,0
12/4/2012 7:00,-9,2.67,0,0
12/4/2012 8:00,-8,0.89,0,0
12/4/2012 9:00,-5,1.78,0,0
12/4/2012 10:00,-3,2.67,0,0
12/4/2012 11:00,-1,1.79,0,0
12/4/2012 12:00,0,0.89,0,0
12/4/2012 13:00,1,1.78,0,0
12/4/2012 14:00,2,2.67,0,0
12/4/2012 15:00,3,3.56,0,0
12/4/2012 16:00,1,1.79,0,0
12/4/2012 17:00,-1,1.79,0,0
12/4/2012 18:00,0,3.58,0,0
12/4/2012 19:00,-4,0.89,0,0
12/4/2012 20:00,-6,1.79,0,0
12/4/2012 21:00,-4,1.79,0,0
12/4/2012 22:00,-3,4.92,0,0
12/4/2012 23:00,-4,0.89,0,0
12/5/2012 0:00,-5,1.78,0,0
12/5/2012 1:00,-8,2.23,0,0
12/5/2012 2:00,-7,3.12,0,0
12/5/2012 3:00,-3,4.02,0,0
12/5/2012 4:00,-2,11.17,0,0
12/5/2012 5:00,-2,19.22,0,0
12/5/2012 6:00,-4,24.14,0,0
12/5/2012 7:00,-3,29.95,0,0
12/5/2012 8:00,-3,35.76,0,0
12/5/2012 9:00,-2,41.57,0,0
12/5/2012 10:00,-3,50.51,0,0
12/5/2012 11:00,-2,62.58,0,0
12/5/2012 12:00,-2,74.65,0,0
12/5/2012 13:00,-2,85.83,0,0
12/5/2012 14:00,-2,95.66,0,0
12/5/2012 15:00,-2,106.84,0,0
12/5/2012 16:00,-3,114.89,0,0
12/5/2012 17:00,-5,120.7,0,0
12/5/2012 18:00,-5,126.51,0,0
12/5/2012 19:00,-6,132.32,0,0
12/5/2012 20:00,-8,135.45,0,0
12/5/2012 21:00,-7,1.79,0,0
12/5/2012 22:00,-8,0.89,0,0
12/5/2012 23:00,-10,0.89,0,0
12/6/2012 0:00,-10,1.78,0,0
12/6/2012 1:00,-9,3.57,0,0
12/6/2012 2:00,-10,0.89,0,0
12/6/2012 3:00,-8,3.13,0,0
12/6/2012 4:00,-9,1.79,0,0
12/6/2012 5:00,-9,3.58,0,0
12/6/2012 6:00,-10,0.89,0,0
12/6/2012 7:00,-9,1.78,0,0
12/6/2012 8:00,-8,1.79,0,0
12/6/2012 9:00,-9,0.89,0,0
12/6/2012 10:00,-6,1.78,0,0
12/6/2012 11:00,-5,1.79,0,0
12/6/2012 12:00,-4,3.58,0,0
12/6/2012 13:00,-3,5.37,0,0
12/6/2012 14:00,-2,0.89,0,0
12/6/2012 15:00,-2,3.13,0,0
12/6/2012 16:00,-3,4.92,0,0
12/6/2012 17:00,-4,5.81,0,0
12/6/2012 18:00,-6,6.7,0,0
12/6/2012 19:00,-6,0.89,0,0
12/6/2012 20:00,-7,0.45,0,0
12/6/2012 21:00,-9,0.89,0,0
